# Discriminador fractura/contacto sobre los picos del DI (ventana 14, umbral 1.5).
# Fractura: el dámper cae, la percusión cae, la velocidad aumenta.
# Contacto: el dámper NO cae, la percusión se desestabiliza, la rotación varía fuerte, la velocidad pierde su patrón.
# Sin firma clara el evento queda INDETERMINADO; no se le asigna clase.
# conteo: {'fractura': 468, 'contacto': 1480, 'indeterminado': 2651}
# contraste contra sondajes: 1 de 1 evento(s) con clase definida coinciden con la etiqueta de sondaje; 1 quedaron indeterminados y no cuentan ni a favor ni en contra. 4597 pico(s) del MWD no tienen ninguna discontinuidad de sondaje a menos de 3 m: el contraste mide solo la vecindad de los sondajes, no el caserón entero.
# generado: 2026-08-26 04:24
pozo,caseron,largo_m,este,norte,cota,di,clase,delta_pd_rel,delta_pp_rel,delta_vel_rel,cv_pp_rel,cv_pr_rel,cv_vel_rel,evidencia,motivo
PCC_1541_PR01_TH_P08_HU5,PCC_1541,19.838,377203.855581286,6958359.27982262,320.866194808196,1.555,indeterminado,-0.1699,-0.0786,-0.1666,43.7929,1.4755,2.1056,el dámper cae 17% · la percusión se desestabiliza (CV ×43.8) · la velocidad pierde su patrón (CV ×2.1),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P08_HU5,PCC_1541,23.321,377204.4157005132,6958359.745162098,324.2723284162687,5.093,fractura,-0.2802,-0.2965,-0.2374,232.1293,6.065,5.8033,el dámper cae 28% · la percusión cae 30%,
PCC_1541_PR01_TH_P08_HU5,PCC_1541,25.074,377204.6976095012,6958359.979368271,325.9866414265907,1.682,indeterminado,-0.1893,-0.0581,-0.1297,87.9067,0.6545,2.5801,el dámper cae 19% · la percusión se desestabiliza (CV ×87.9) · la velocidad pierde su patrón (CV ×2.6),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P08_HU5,PCC_1541,25.954,377204.8391268483,6958360.09693897,326.8472206901864,2.498,indeterminado,0.2171,-0.0528,-0.0378,1.4045,1.9703,1.7357,la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×1.7),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P09_H2,PCC_1541,0.184,377199.9587340362,6958358.309470686,302.8999316647706,9.616,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P09_H2,PCC_1541,1.905,377200.2966676905,6958358.641143738,304.5548196814562,2.609,contacto,0.0063,0.1499,0.2278,5.1748,1.2298,3.5211,el dámper no cae (Δ +1%) · la percusión se desestabiliza (CV ×5.2) · la velocidad pierde su patrón (CV ×3.5),
PCC_1541_PR01_TH_P09_H2,PCC_1541,3.476,377200.60514751094,6958358.943908622,306.06546992794847,1.758,contacto,-0.0439,-0.0314,-0.1008,22.5953,1.5511,3.5213,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×22.6) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×3.5),
PCC_1541_PR01_TH_P09_H2,PCC_1541,17.762,377203.4103306518,6958361.697122578,319.80267516116805,1.521,contacto,-0.0427,-0.0326,-0.052,35.1393,0.9563,2.956,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×35.1) · la velocidad pierde su patrón (CV ×3.0),
PCC_1541_PR01_TH_P09_H2,PCC_1541,19.499,377203.75140604837,6958362.031879167,321.4729485400076,1.506,contacto,-0.0455,-0.0283,-0.103,47.9765,1.5784,3.7859,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×48.0) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×3.8),
PCC_1541_PR01_TH_P09_H2,PCC_1541,21.272,377204.09955036506,6958362.373573718,323.1778389836936,2.813,contacto,-0.0609,-0.0338,-0.0718,56.8782,1.0246,2.6209,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×56.9) · la velocidad pierde su patrón (CV ×2.6),
PCC_1541_PR01_TH_P09_H2,PCC_1541,24.785,377204.78935915505,6958363.050603021,326.5558875616231,2.325,contacto,-0.0541,-0.0238,-0.0457,33.9279,1.5581,2.0017,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×33.9) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×2.0),
PCC_1541_PR01_TH_P09_H3,PCC_1541,0.022,377200.77296374395,6958357.311125203,302.5531305070657,8.459,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P09_H3,PCC_1541,1.915,377201.14999289584,6958357.6791591365,304.37131459230716,5.518,contacto,0.0447,0.1567,0.1401,12.9968,1.6884,2.9632,el dámper no cae (Δ +4%) · la percusión se desestabiliza (CV ×13.0) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×3.0),
PCC_1541_PR01_TH_P09_H3,PCC_1541,23.096,377205.3686164913,6958361.7971341675,324.71519050857705,1.877,contacto,-0.0517,-0.0324,-0.0543,23.848,1.2478,2.1982,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×23.8) · la velocidad pierde su patrón (CV ×2.2),
PCC_1541_PR01_TH_P09_H3,PCC_1541,24.872,377205.72234273213,6958362.142421153,326.42099871533287,4.018,contacto,-0.0728,-0.0482,0.0953,26.7969,2.6457,1.651,el dámper no cae (Δ -7%) · la percusión se desestabiliza (CV ×26.8) · la rotación varía fuerte (CV ×2.6) · la velocidad pierde su patrón (CV ×1.7),
PCC_1541_PR01_TH_P09_HU6,PCC_1541,0.347,377200.9684462327,6958357.280911984,302.4197612786216,6.519,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P09_HU6,PCC_1541,1.241,377201.1703980831,6958357.433968864,303.2770770800272,2.746,indeterminado,0.4427,0.1457,0.059,0.7283,0.4604,1.0807,,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P09_HU6,PCC_1541,1.937,377201.3276223425,6958357.553127241,303.94451756971205,1.821,indeterminado,0.2729,0.3968,0.6104,0.9014,1.5483,0.8709,la velocidad aumenta 61% · la rotación varía fuerte (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P09_HU6,PCC_1541,12.59,377203.73410227767,6958359.376969465,314.1603847200181,2.179,contacto,-0.0501,-0.1098,0.0729,9.1125,0.8634,2.2067,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×9.1) · la velocidad pierde su patrón (CV ×2.2),
PCC_1541_PR01_TH_P09_HU6,PCC_1541,22.903,377206.0637772585,6958361.142602136,324.05020335524824,4.86,contacto,-0.0849,-0.0855,-0.0923,26.2239,2.1675,2.9268,el dámper no cae (Δ -8%) · la percusión se desestabiliza (CV ×26.2) · la rotación varía fuerte (CV ×2.2) · la velocidad pierde su patrón (CV ×2.9),
PCC_1541_PR01_TH_P09_HU6,PCC_1541,24.853,377206.504276261,6958361.476451037,325.92018748583087,3.593,contacto,-0.0932,-0.066,0.0254,11.5082,1.6037,0.9726,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×11.5) · la rotación varía fuerte (CV ×1.6),
PCC_1541_PR01_TH_P10_H1,PCC_1541,0.042,377199.2307026275,6958359.077611982,302.96567799999997,7.369,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P10_H1,PCC_1541,5.373,377200.46732041804,6958360.314147904,308.00194985714285,1.872,indeterminado,0.1459,-0.0858,-0.2836,1.8277,0.6213,1.4986,la percusión se desestabiliza (CV ×1.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P10_H1,PCC_1541,13.965,377202.46038364375,6958362.307079181,316.11893499999996,7.452,fractura,-0.2224,-0.3062,-0.4162,30.3523,1.887,9.0943,el dámper cae 22% · la percusión cae 31%,
PCC_1541_PR01_TH_P10_H2,PCC_1541,0.02,377200.2173069861,6958358.222953527,302.84881130121084,8.208,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P10_H2,PCC_1541,0.868,377200.422395197,6958358.425775063,303.6464104725506,3.208,indeterminado,0.0936,0.2837,0.2835,0.7206,0.3275,0.95,la velocidad aumenta 28% · el dámper no cae (Δ +9%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_1541_PR01_TH_P10_H2,PCC_1541,1.716,377200.62748340785,6958358.6285966,304.4440096438904,3.037,indeterminado,0.1812,0.1716,0.2269,0.4305,2.8413,0.5908,la velocidad aumenta 23% · la rotación varía fuerte (CV ×2.8),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P10_H2,PCC_1541,6.881,377201.8766350696,6958359.863942398,309.30202818159086,1.786,indeterminado,-0.1407,-0.0858,-0.1627,51.3829,1.6735,5.3368,el dámper cae 14% · la percusión se desestabiliza (CV ×51.4) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×5.3),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P10_H2,PCC_1541,12.304,377203.1881838522,6958361.160995691,314.4027125049112,1.672,fractura,-0.1157,-0.1022,0.11,63.2446,1.2266,2.6302,el dámper cae 12% · la percusión cae 10% · la velocidad aumenta 11%,
PCC_1541_PR01_TH_P10_H2,PCC_1541,14.061,377203.61311308155,6958361.581228521,316.05528531628386,2.073,contacto,-0.0891,-0.0817,-0.1135,78.3374,1.7254,3.5712,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×78.3) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×3.6),
PCC_1541_PR01_TH_P10_H2,PCC_1541,17.589,377204.4663574306,6958362.42504265,319.37359884987677,1.673,indeterminado,-0.1165,-0.0585,0.0179,56.3653,1.981,4.5375,el dámper cae 12% · la percusión se desestabiliza (CV ×56.4) · la rotación varía fuerte (CV ×2.0) · la velocidad pierde su patrón (CV ×4.5),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P10_H2,PCC_1541,22.896,377205.74985169375,6958363.694351488,324.3651776261742,1.552,indeterminado,-0.1078,-0.0508,-0.0494,62.6669,1.3559,2.2145,el dámper cae 11% · la percusión se desestabiliza (CV ×62.7) · la velocidad pierde su patrón (CV ×2.2),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P10_H2,PCC_1541,24.67,377206.1788923613,6958364.118650315,326.03374004357613,1.632,contacto,-0.0981,-0.0301,-0.1107,53.9989,1.3398,2.4439,el dámper no cae (Δ -10%) · la percusión se desestabiliza (CV ×54.0) · la velocidad pierde su patrón (CV ×2.4),
PCC_1541_PR01_TH_P10_H2,PCC_1541,26.404,377206.5982590567,6958364.53338209,327.66467985855627,1.913,indeterminado,-0.1027,-0.0501,-0.1107,78.0323,1.3814,2.3297,el dámper cae 10% · la percusión se desestabiliza (CV ×78.0) · la velocidad pierde su patrón (CV ×2.3),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P10_H3,PCC_1541,0.062,377201.0546620128,6958357.12830844,302.5601692857143,9.099,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P10_H3,PCC_1541,2.01,377201.5392117071,6958357.59782166,304.3878107142857,5.319,contacto,0.0721,0.2296,0.1874,15.084,2.1105,2.6461,el dámper no cae (Δ +7%) · la percusión se desestabiliza (CV ×15.1) · la rotación varía fuerte (CV ×2.1) · la velocidad pierde su patrón (CV ×2.6),
PCC_1541_PR01_TH_P10_H3,PCC_1541,3.622,377201.9401840414,6958357.986351082,305.90021214285713,1.6,contacto,-0.006,-0.0496,0.0289,27.8503,1.6593,3.8071,el dámper no cae (Δ -1%) · la percusión se desestabiliza (CV ×27.9) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×3.8),
PCC_1541_PR01_TH_P10_H3,PCC_1541,21.198,377206.31207594427,6958362.222575096,322.3902664285714,2.366,contacto,-0.0575,-0.0476,-0.0146,61.7114,1.6996,3.1278,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×61.7) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×3.1),
PCC_1541_PR01_TH_P10_H3,PCC_1541,23.179,377206.8048341293,6958362.700042084,324.2488689285714,1.956,contacto,-0.0409,-0.0346,-0.0783,48.296,1.3275,2.2539,el dámper no cae (Δ -4%) · la percusión se desestabiliza (CV ×48.3) · la velocidad pierde su patrón (CV ×2.3),
PCC_1541_PR01_TH_P10_H3,PCC_1541,24.933,377207.24112784787,6958363.122796802,325.8944967857143,2.669,contacto,-0.0479,-0.0398,-0.0939,72.3051,1.0932,2.0418,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×72.3) · la velocidad pierde su patrón (CV ×2.0),
PCC_1541_PR01_TH_P10_H4,PCC_1541,0.137,377201.44431593333,6958356.461663547,302.1464767072907,9.257,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P10_H4,PCC_1541,1.407,377201.7706311547,6958356.773309934,303.3467352347299,1.81,indeterminado,0.1392,0.3096,0.1381,0.3681,0.4395,0.2886,la velocidad aumenta 14%,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P10_H4,PCC_1541,18.937,377206.27480897435,6958361.07501164,319.91408325521024,1.83,contacto,-0.0961,-0.0307,0.062,32.2625,1.2543,1.8665,el dámper no cae (Δ -10%) · la percusión se desestabiliza (CV ×32.3) · la velocidad pierde su patrón (CV ×1.9),
PCC_1541_PR01_TH_P10_H4,PCC_1541,20.856,377206.76787898206,6958361.545916692,321.72770224273455,1.828,contacto,-0.0339,-0.0223,-0.1258,37.1516,1.3912,1.8405,el dámper no cae (Δ -3%) · la percusión se desestabiliza (CV ×37.2) · la velocidad pierde su patrón (CV ×1.8),
PCC_1541_PR01_TH_P10_H4,PCC_1541,22.41,377207.1671654813,6958361.927254083,323.19636503930195,2.486,contacto,-0.0701,-0.0541,-0.1253,58.2593,1.5854,2.5738,el dámper no cae (Δ -7%) · la percusión se desestabiliza (CV ×58.3) · la rotación varía fuerte (CV ×1.6) · la velocidad pierde su patrón (CV ×2.6),
PCC_1541_PR01_TH_P10_H4,PCC_1541,24.168,377207.6188679689,6958362.358651207,324.85782526862334,2.109,contacto,-0.0477,-0.0341,-0.0821,47.8987,1.3389,1.6157,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×47.9) · la velocidad pierde su patrón (CV ×1.6),
PCC_1541_PR01_TH_P10_H4,PCC_1541,26.121,377208.1206739747,6958362.837899549,326.7035771616067,2.496,contacto,-0.0488,-0.0244,-0.1731,47.5558,2.1518,1.8902,el dámper no cae (Δ -5%) · la percusión se desestabiliza (CV ×47.6) · la rotación varía fuerte (CV ×2.2) · la velocidad pierde su patrón (CV ×1.9),
PCC_1541_PR01_TH_P28_H10,PCC_1541,0.145,377192.40186877194,6958365.383043397,301.5493235843692,7.286,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P28_H10,PCC_1541,1.661,377193.14666150406,6958364.741654083,302.7341411974978,3.253,indeterminado,0.0147,0.1061,-0.1243,1.5951,1.035,1.3311,el dámper no cae (Δ +1%) · la percusión se desestabiliza (CV ×1.6),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_1541_PR01_TH_P28_H10,PCC_1541,10.257,377197.369773856,6958361.1048582075,309.4522758956861,3.024,fractura,-0.1789,-0.1634,0.2587,23.1453,1.6396,1.4287,el dámper cae 18% · la percusión cae 16% · la velocidad aumenta 26%,
PCC_1541_PR01_TH_P28_H11,PCC_1541,0.051,377192.62914380076,6958365.163799488,301.42963472,7.298,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P28_H11,PCC_1541,3.252,377194.3498884695,6958363.653146436,303.66623744000003,3.212,contacto,0.0676,0.1752,0.1158,1.8858,2.0715,2.1039,el dámper no cae (Δ +7%) · la percusión se desestabiliza (CV ×1.9) · la rotación varía fuerte (CV ×2.1) · la velocidad pierde su patrón (CV ×2.1),
PCC_1541_PR01_TH_P28_H11,PCC_1541,15.365,377200.8614099228,6958357.936638966,312.12983280000003,4.336,fractura,-0.1009,-0.1394,-0.443,1.9438,1.411,1.3292,el dámper cae 10% · la percusión cae 14%,
PCC_1541_PR01_TH_P28_H12,PCC_1541,0.102,377192.8111810181,6958364.933528114,301.2324104835733,5.193,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P28_H12,PCC_1541,1.15,377193.4360255177,6958364.362307635,301.8941966285222,2.571,indeterminado,-0.0077,0.0669,0.003,0.874,0.9415,0.6323,el dámper no cae (Δ -1%),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 1 de 4 condiciones.
PCC_1541_PR01_TH_P28_H12,PCC_1541,3.342,377194.7429521809,6958363.167541137,303.27839055001846,2.096,indeterminado,-0.1438,-0.0845,-0.2791,23.1824,1.7337,1.6117,el dámper cae 14% · la percusión se desestabiliza (CV ×23.2) · la rotación varía fuerte (CV ×1.7) · la velocidad pierde su patrón (CV ×1.6),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P28_H12,PCC_1541,5.138,377195.81377347984,6958362.188617492,304.4125202411714,2.587,indeterminado,-0.1318,-0.0625,-0.2404,39.9978,1.8052,2.2351,el dámper cae 13% · la percusión se desestabiliza (CV ×40.0) · la rotación varía fuerte (CV ×1.8) · la velocidad pierde su patrón (CV ×2.2),Sin firma clara: el dámper se mueve demasiado para ser contacto; la firma de fractura solo reúne una condición.
PCC_1541_PR01_TH_P28_H12,PCC_1541,6.872,377196.8476287873,6958361.243487425,305.50749846191707,4.513,fractura,-0.1103,-0.1627,0.1943,91.5124,2.7358,3.9297,el dámper cae 11% · la percusión cae 16% · la velocidad aumenta 19%,
PCC_1541_PR01_TH_P28_H12,PCC_1541,14.988,377201.68659630493,6958356.81979906,310.63255223329645,3.566,fractura,-0.2392,-0.2356,-0.1706,3.3766,1.0943,0.9394,el dámper cae 24% · la percusión cae 24%,
PCC_1541_PR01_TH_P28_H12,PCC_1541,22.749,377206.31390371063,6958352.589606182,315.53343226282766,1.504,contacto,-0.062,-0.0493,0.2099,46.4167,1.3712,2.1308,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×46.4) · la velocidad pierde su patrón (CV ×2.1),
PCC_1541_PR01_TH_P28_H13,PCC_1541,0.099,377193.034480407,6958364.669058756,300.9114543518765,6.819,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P28_H13,PCC_1541,1.454,377193.8812104217,6958363.879829503,301.6157033093781,6.223,contacto,-0.0588,-0.1116,-0.158,2.8351,2.3206,2.419,el dámper no cae (Δ -6%) · la percusión se desestabiliza (CV ×2.8) · la rotación varía fuerte (CV ×2.3) · la velocidad pierde su patrón (CV ×2.4),
PCC_1541_PR01_TH_P28_H13,PCC_1541,2.627,377194.61420991033,6958363.196607426,302.22535941797537,1.552,indeterminado,0.1727,0.1133,0.1153,0.0232,0.7146,0.2979,la velocidad aumenta 12%,Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P28_H13,PCC_1541,14.958,377202.31976549,6958356.014329991,308.63428480170353,2.764,indeterminado,-0.0909,-0.0766,-0.2713,1.5334,1.1275,0.6196,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×1.5),Sin firma clara: el dámper no cae lo suficiente para ser fractura; la firma de contacto solo reúne 2 de 4 condiciones.
PCC_1541_PR01_TH_P28_H1,PCC_1541,0.085,377188.0281166342,6958369.921596906,302.04311052049894,8.424,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P28_H1,PCC_1541,2.01,377187.6861604082,6958370.46646035,303.85737819062155,4.039,indeterminado,0.1547,0.2125,0.0223,2.2968,1.1336,1.1226,la percusión se desestabiliza (CV ×2.3),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
PCC_1541_PR01_TH_P28_H1,PCC_1541,14.335,377185.49675236386,6958373.9550016215,315.47340366296515,1.767,contacto,0.0002,-0.0498,-0.147,11.7304,0.9831,1.681,el dámper no cae (Δ +0%) · la percusión se desestabiliza (CV ×11.7) · la velocidad pierde su patrón (CV ×1.7),
PCC_1541_PR01_TH_P28_H1,PCC_1541,16.048,377185.1924557327,6958374.439859325,317.08786627019634,2.789,contacto,-0.0875,-0.0451,0.1211,50.7459,1.0264,2.1406,el dámper no cae (Δ -9%) · la percusión se desestabiliza (CV ×50.7) · la velocidad pierde su patrón (CV ×2.1),
PCC_1541_PR01_TH_P28_H2,PCC_1541,0.082,377188.3166532857,6958369.604118211,302.1154336278666,8.066,indeterminado,,,,,,,,Evento no evaluable: no hay puntos suficientes en el evento o en su tramo de referencia (típico cerca del collar).
PCC_1541_PR01_TH_P28_H2,PCC_1541,2.178,377188.15462956316,6958369.982528267,304.17139562796876,2.073,indeterminado,0.2569,0.354,0.1245,1.771,1.321,2.1024,la velocidad aumenta 12% · la percusión se desestabiliza (CV ×1.8) · la velocidad pierde su patrón (CV ×2.1),Sin firma clara: el dámper no cae lo suficiente para ser fractura; el dámper se mueve demasiado para ser contacto.
